zip_ref;municipio;CCAA;provincia;lat;lon
37727;Peñacaballera;Castilla y León;Salamanca;40.3490916187276;-5.884312903760741
37730;Ledrada;Castilla y León;Salamanca;40.47635008544833;-5.7242476057073
37740;Santibáñez de Béjar;Castilla y León;Salamanca;40.49148398732392;-5.595677117862946
37748;Puente del Congosto;Castilla y León;Salamanca;40.4903217268813;-5.5330280645028145
37749;El Tejado;Castilla y León;Salamanca;40.46236661426807;-5.514175882030031
37750;Cespedosa de Tormes;Castilla y León;Salamanca;40.53752017217805;-5.556626180548348
37751;Gallegos de Solmirón;Castilla y León;Salamanca;40.53389290911712;-5.462930585560107
37752;La Tala;Castilla y León;Salamanca;40.59452204012629;-5.526703067947142
37753;Armenteros;Castilla y León;Salamanca;40.59650118487556;-5.49172685301205
37754;Armenteros;Castilla y León;Salamanca;40.590049001265015;-5.468783812958341
37755;Armenteros;Castilla y León;Salamanca;40.61615022274958;-5.479478505484851
37756;Armenteros;Castilla y León;Salamanca;40.608953765584396;-5.4353258729596625
37759;La Sierpe;Castilla y León;Salamanca;40.63403695292673;-5.866863117331617
37760;Linares de Riofrío;Castilla y León;Salamanca;40.580518238909164;-5.919120319631522
37762;Escurial de la Sierra;Castilla y León;Salamanca;40.61283968371042;-5.9571968713347045
37763;Valero;Castilla y León;Salamanca;40.553125949716986;-5.945101761854995
37764;Valero;Castilla y León;Salamanca;40.53656594416015;-5.960317948320895
37765;Monleón;Castilla y León;Salamanca;40.566526000951654;-5.857021688857494
37766;Membribe de la Sierra;Castilla y León;Salamanca;40.662437178792146;-5.789832102978058
37767;Casafranca;Castilla y León;Salamanca;40.61173663613829;-5.7681784993870915
37768;Los Santos;Castilla y León;Salamanca;40.54104408557562;-5.782218797982411
37770;Guijuelo;Castilla y León;Salamanca;40.54668537335451;-5.675359089599599
37773;La Cabeza de Béjar;Castilla y León;Salamanca;40.498625370171105;-5.656432691589086
37774;Guijo de Ávila;Castilla y León;Salamanca;40.52091173811468;-5.634164207654613
37775;Fresnedoso;Castilla y León;Salamanca;40.43745260146337;-5.714779273605908
37776;Nava de Béjar;Castilla y León;Salamanca;40.47673692249645;-5.680049602302472
37777;Sorihuela;Castilla y León;Salamanca;40.45086736867546;-5.668228617926182
37778;Guijuelo;Castilla y León;Salamanca;40.574296849873285;-5.697791430341089
37779;Salvatierra de Tormes;Castilla y León;Salamanca;40.58643965218121;-5.593110612385104
37780;La Maya;Castilla y León;Salamanca;40.69034132417625;-5.616277768555442
37781;Monterrubio de la Sierra;Castilla y León;Salamanca;40.75707378894165;-5.695758349141832
37785;Galinduste;Castilla y León;Salamanca;40.658624015427094;-5.543965012240575
37786;Galinduste;Castilla y León;Salamanca;40.66422905745563;-5.517005987342734
37787;Pelayos;Castilla y León;Salamanca;40.66287459201229;-5.570632499050457
37788;Pedrosillo de los Aires;Castilla y León;Salamanca;40.70150627488853;-5.728684694978311
37789;Buenavista;Castilla y León;Salamanca;40.75401625168628;-5.63742878968915
37790;Fuentes de Béjar;Castilla y León;Salamanca;40.509624808367846;-5.698493313319161
37791;Valdelacasa;Castilla y León;Salamanca;40.490952970751835;-5.765165538793619
37792;Pedrosillo de los Aires;Castilla y León;Salamanca;40.68148189494088;-5.666668521681842
37793;Béjar;Castilla y León;Salamanca;40.40447478234053;-5.793562765026429
37794;Navalmoral de Béjar;Castilla y León;Salamanca;40.43835650596442;-5.767858980975705
37795;Pizarral;Castilla y León;Salamanca;40.62620895469201;-5.670994347184122
37796;Mozárbez;Castilla y León;Salamanca;40.86230853336131;-5.651310545444353
37797;Calzada de Valdunciel;Castilla y León;Salamanca;41.068139138668144;-5.700945805909562
37798;Monterrubio de Armuña;Castilla y León;Salamanca;41.070282867865004;-5.64888739895438
37799;Valdelosa;Castilla y León;Salamanca;41.1698374673694;-5.710237012345353
37800;Alba de Tormes;Castilla y León;Salamanca;40.81705264314109;-5.50697353236464
37810;Garcihernández;Castilla y León;Salamanca;40.8679992339278;-5.434874817577087
37820;Peñarandilla;Castilla y León;Salamanca;40.879403314027925;-5.393582889545116
37830;Coca de Alba;Castilla y León;Salamanca;40.878533216312015;-5.357776277245289
37840;Tordillos;Castilla y León;Salamanca;40.85166196407363;-5.351491740700577
37850;Nava de Sotrobal;Castilla y León;Salamanca;40.89299087309251;-5.285305837834941
37860;Horcajo Medianero;Castilla y León;Salamanca;40.64938914440874;-5.443761745147814
37861;Chagarcía Medianero;Castilla y León;Salamanca;40.67034084834373;-5.387877030684191
37863;Anaya de Alba;Castilla y León;Salamanca;40.718090242357746;-5.495215438435315
37864;Anaya de Alba;Castilla y León;Salamanca;40.75193038025702;-5.481781977504982
37865;Larrodrigo;Castilla y León;Salamanca;40.710966908724515;-5.427851999250789
37870;Aldeaseca de Alba;Castilla y León;Salamanca;40.81738376625179;-5.452888133357271
37871;Pedrosillo de Alba;Castilla y León;Salamanca;40.81376380951808;-5.403059437371774
37873;Gajates;Castilla y León;Salamanca;40.802130399710094;-5.36665068684797
37874;Gajates;Castilla y León;Salamanca;40.83645320249131;-5.408074287699995
37881;Valdecarros;Castilla y León;Salamanca;40.76876485618416;-5.422172315906697
37882;Navales;Castilla y León;Salamanca;40.80017750081975;-5.48454507911088
37890;Alba de Tormes;Castilla y León;Salamanca;40.84424246300692;-5.4826764519055775
37891;Martinamor;Castilla y León;Salamanca;40.77764174095691;-5.564026051194559
37892;Sieteiglesias de Tormes;Castilla y León;Salamanca;40.763425319252214;-5.569431223058902
37893;Alba de Tormes;Castilla y León;Salamanca;40.89268237689863;-5.500393955443251
37894;Machacón;Castilla y León;Salamanca;40.9305690205583;-5.51241980743694
37900;Santa Marta de Tormes;Castilla y León;Salamanca;40.94722967280091;-5.622893824753009
38001;Santa Cruz de Tenerife;Islas Canarias;Santa Cruz de Tenerife;28.479602582888138;-16.246537832931303
38002;Santa Cruz de Tenerife;Islas Canarias;Santa Cruz de Tenerife;28.469011008390304;-16.247967188787676
38003;Santa Cruz de Tenerife;Islas Canarias;Santa Cruz de Tenerife;28.45814823865154;-16.25541912380433
38004;Santa Cruz de Tenerife;Islas Canarias;Santa Cruz de Tenerife;28.475596682719154;-16.256102159230643
38005;Santa Cruz de Tenerife;Islas Canarias;Santa Cruz de Tenerife;28.461159009376757;-16.258926273905367
38006;Santa Cruz de Tenerife;Islas Canarias;Santa Cruz de Tenerife;28.475424020669607;-16.266464563614598
38007;Santa Cruz de Tenerife;Islas Canarias;Santa Cruz de Tenerife;28.46271894096611;-16.26745676708004
38008;Santa Cruz de Tenerife;Islas Canarias;Santa Cruz de Tenerife;28.469739886555633;-16.274508655282155
38009;Santa Cruz de Tenerife;Islas Canarias;Santa Cruz de Tenerife;28.4553984985391;-16.274670797281978
38010;Santa Cruz de Tenerife;Islas Canarias;Santa Cruz de Tenerife;28.45343250148282;-16.28542779298337
38107;Santa Cruz de Tenerife;Islas Canarias;Santa Cruz de Tenerife;28.435298082825053;-16.32295710174986
38108;San Cristóbal de La Laguna;Islas Canarias;Santa Cruz de Tenerife;28.45141135947932;-16.301173494878704
38109;El Rosario;Islas Canarias;Santa Cruz de Tenerife;28.41034584243604;-16.32038245684926
38110;Santa Cruz de Tenerife;Islas Canarias;Santa Cruz de Tenerife;28.439441235637116;-16.285297331653233
38111;Santa Cruz de Tenerife;Islas Canarias;Santa Cruz de Tenerife;28.42441608677859;-16.305314624065357
38120;Santa Cruz de Tenerife;Islas Canarias;Santa Cruz de Tenerife;28.51894753066927;-16.20476808182484
38129;Santa Cruz de Tenerife;Islas Canarias;Santa Cruz de Tenerife;28.551359525927193;-16.166968896435403
38130;Santa Cruz de Tenerife;Islas Canarias;Santa Cruz de Tenerife;28.560269735771044;-16.215788499235305
38139;Santa Cruz de Tenerife;Islas Canarias;Santa Cruz de Tenerife;28.535821107898272;-16.24969091782731
38140;Santa Cruz de Tenerife;Islas Canarias;Santa Cruz de Tenerife;28.52734404303999;-16.15359477629765
38150;Santa Cruz de Tenerife;Islas Canarias;Santa Cruz de Tenerife;28.501612394128156;-16.244825248427844
38160;Santa Cruz de Tenerife;Islas Canarias;Santa Cruz de Tenerife;28.498502126323437;-16.258326327866993
38170;Santa Cruz de Tenerife;Islas Canarias;Santa Cruz de Tenerife;28.488247070370235;-16.264918799570783
38180;Santa Cruz de Tenerife;Islas Canarias;Santa Cruz de Tenerife;28.512435040871637;-16.226366795732517
38190;El Rosario;Islas Canarias;Santa Cruz de Tenerife;28.408977769078373;-16.338752146023694
38201;San Cristóbal de La Laguna;Islas Canarias;Santa Cruz de Tenerife;28.49015659760936;-16.3159703049733
38202;San Cristóbal de La Laguna;Islas Canarias;Santa Cruz de Tenerife;28.490109191875288;-16.322394355326868
38203;San Cristóbal de La Laguna;Islas Canarias;Santa Cruz de Tenerife;28.485629690404586;-16.329018270779997
38204;San Cristóbal de La Laguna;Islas Canarias;Santa Cruz de Tenerife;28.484066064922136;-16.315844286510597
38205;San Cristóbal de La Laguna;Islas Canarias;Santa Cruz de Tenerife;28.47815101678778;-16.301383014316396
38206;San Cristóbal de La Laguna;Islas Canarias;Santa Cruz de Tenerife;28.48224521774764;-16.34069490411325
38207;San Cristóbal de La Laguna;Islas Canarias;Santa Cruz de Tenerife;28.482829806604258;-16.30952708096616
38208;San Cristóbal de La Laguna;Islas Canarias;Santa Cruz de Tenerife;28.50217220712719;-16.31225727600497
38240;San Cristóbal de La Laguna;Islas Canarias;Santa Cruz de Tenerife;28.56723559471309;-16.32046892002785
38250;San Cristóbal de La Laguna;Islas Canarias;Santa Cruz de Tenerife;28.5496904438429;-16.34372111778113
38260;San Cristóbal de La Laguna;Islas Canarias;Santa Cruz de Tenerife;28.536008822681946;-16.369350972165915
38270;San Cristóbal de La Laguna;Islas Canarias;Santa Cruz de Tenerife;28.51934464904369;-16.389005677358295
38280;Tegueste;Islas Canarias;Santa Cruz de Tenerife;28.53130821109643;-16.34114767331314
38290;El Rosario;Islas Canarias;Santa Cruz de Tenerife;28.43498076789204;-16.365091849739205
38291;San Cristóbal de La Laguna;Islas Canarias;Santa Cruz de Tenerife;28.469243904011883;-16.33164352386498
38292;Tegueste;Islas Canarias;Santa Cruz de Tenerife;28.51831218150972;-16.335928098956245
38293;Tegueste;Islas Canarias;Santa Cruz de Tenerife;28.51857357004929;-16.295352834668893
38294;Santa Cruz de Tenerife;Islas Canarias;Santa Cruz de Tenerife;28.5535957286376;-16.286039793102194
38296;San Cristóbal de La Laguna;Islas Canarias;Santa Cruz de Tenerife;28.463333036622846;-16.317714044338235
38297;San Cristóbal de La Laguna;Islas Canarias;Santa Cruz de Tenerife;28.47704928532098;-16.36627473575837
38300;La Orotava;Islas Canarias;Santa Cruz de Tenerife;28.27222395624853;-16.5992718746472
38310;La Orotava;Islas Canarias;Santa Cruz de Tenerife;28.362332627017977;-16.502231170967946
38311;La Orotava;Islas Canarias;Santa Cruz de Tenerife;28.391562365929435;-16.502457613851572
38312;La Orotava;Islas Canarias;Santa Cruz de Tenerife;28.390175637865543;-16.54513643251291
38313;La Orotava;Islas Canarias;Santa Cruz de Tenerife;28.350509297891424;-16.549076602535678
38314;La Orotava;Islas Canarias;Santa Cruz de Tenerife;28.408940443239977;-16.515836185415136
38315;La Orotava;Islas Canarias;Santa Cruz de Tenerife;28.37521965992937;-16.551217133363327
38320;Santa Cruz de Tenerife;Islas Canarias;Santa Cruz de Tenerife;28.46791026228563;-16.289635882010835
38329;San Cristóbal de La Laguna;Islas Canarias;Santa Cruz de Tenerife;28.49435319211291;-16.287350513426063
38330;San Cristóbal de La Laguna;Islas Canarias;Santa Cruz de Tenerife;28.495637641444954;-16.37620524111567
38340;Tacoronte;Islas Canarias;Santa Cruz de Tenerife;28.487528361537088;-16.38649351531576
38350;Tacoronte;Islas Canarias;Santa Cruz de Tenerife;28.480503696795765;-16.409522205037337
38355;Tacoronte;Islas Canarias;Santa Cruz de Tenerife;28.458434903836206;-16.3946374331838
38356;Tacoronte;Islas Canarias;Santa Cruz de Tenerife;28.496907981237754;-16.4078868989689
38357;Tacoronte;Islas Canarias;Santa Cruz de Tenerife;28.4828077121447;-16.400424616876016
38358;Tacoronte;Islas Canarias;Santa Cruz de Tenerife;28.504818779550448;-16.416213735549825
38359;El Sauzal;Islas Canarias;Santa Cruz de Tenerife;28.446718830182736;-16.416420340981592
38360;El Sauzal;Islas Canarias;Santa Cruz de Tenerife;28.4712132984425;-16.43630822749071
38370;La Matanza de Acentejo;Islas Canarias;Santa Cruz de Tenerife;28.45200732740676;-16.4530436398816
38379;La Matanza de Acentejo;Islas Canarias;Santa Cruz de Tenerife;28.439177859418276;-16.44067849163866
38380;La Victoria de Acentejo;Islas Canarias;Santa Cruz de Tenerife;28.43574219954185;-16.47264890404809
38389;La Victoria de Acentejo;Islas Canarias;Santa Cruz de Tenerife;28.415472979123635;-16.443432610258427
38390;Santa Úrsula;Islas Canarias;Santa Cruz de Tenerife;28.4268093762462;-16.49444492923968
38398;Santa Úrsula;Islas Canarias;Santa Cruz de Tenerife;28.403689748930596;-16.464551891052743
38399;Santa Úrsula;Islas Canarias;Santa Cruz de Tenerife;28.401961097816557;-16.484075677137216
38400;Puerto de la Cruz;Islas Canarias;Santa Cruz de Tenerife;28.40750724981351;-16.547094789774444
38410;Los Realejos;Islas Canarias;Santa Cruz de Tenerife;28.37765590451838;-16.58417288747359
38412;Los Realejos;Islas Canarias;Santa Cruz de Tenerife;28.381491807954976;-16.59019741775506
38413;Los Realejos;Islas Canarias;Santa Cruz de Tenerife;28.359911247423963;-16.564296251822732
38414;Los Realejos;Islas Canarias;Santa Cruz de Tenerife;28.377497370504592;-16.61485190908542
38415;Los Realejos;Islas Canarias;Santa Cruz de Tenerife;28.332168775220183;-16.58157222307256
38416;Los Realejos;Islas Canarias;Santa Cruz de Tenerife;28.37718436636122;-16.599095522122806
38417;Los Realejos;Islas Canarias;Santa Cruz de Tenerife;28.399850251706756;-16.57108646282284
38418;Los Realejos;Islas Canarias;Santa Cruz de Tenerife;28.398181913539737;-16.57930828454751
38419;Los Realejos;Islas Canarias;Santa Cruz de Tenerife;28.387471058846614;-16.570107930676976
38420;San Juan de la Rambla;Islas Canarias;Santa Cruz de Tenerife;28.39313596716385;-16.649014665799704
38428;San Juan de la Rambla;Islas Canarias;Santa Cruz de Tenerife;28.349515051229613;-16.622689956456572
38429;San Juan de la Rambla;Islas Canarias;Santa Cruz de Tenerife;28.390489761750885;-16.636060426372868
38430;Icod de los Vinos;Islas Canarias;Santa Cruz de Tenerife;28.37371756425738;-16.713777413826463
38434;Icod de los Vinos;Islas Canarias;Santa Cruz de Tenerife;28.341690139152725;-16.671437976623707
38435;El Tanque;Islas Canarias;Santa Cruz de Tenerife;28.33441913159613;-16.791057057205947
38438;Icod de los Vinos;Islas Canarias;Santa Cruz de Tenerife;28.319323439505432;-16.69277314110331
38439;Icod de los Vinos;Islas Canarias;Santa Cruz de Tenerife;28.31961295609254;-16.72041775538038
38440;La Guancha;Islas Canarias;Santa Cruz de Tenerife;28.34181026263361;-16.639324992077473
38441;La Guancha;Islas Canarias;Santa Cruz de Tenerife;28.3908551705142;-16.667463902571487
38449;La Guancha;Islas Canarias;Santa Cruz de Tenerife;28.37089101555964;-16.663857190634364
38450;Garachico;Islas Canarias;Santa Cruz de Tenerife;28.37206172937664;-16.761979790685277
38458;Garachico;Islas Canarias;Santa Cruz de Tenerife;28.371986986683307;-16.744347234911825
38459;Garachico;Islas Canarias;Santa Cruz de Tenerife;28.322964735289737;-16.746413384578055
38460;Garachico;Islas Canarias;Santa Cruz de Tenerife;28.36920690844763;-16.787049723897976
38470;Los Silos;Islas Canarias;Santa Cruz de Tenerife;28.351879043780794;-16.82529188177886
38479;Los Silos;Islas Canarias;Santa Cruz de Tenerife;28.376056592736525;-16.82226502929494
38480;Buenavista del Norte;Islas Canarias;Santa Cruz de Tenerife;28.371718725358125;-16.849292796135614
38489;Buenavista del Norte;Islas Canarias;Santa Cruz de Tenerife;28.32786002104728;-16.865674921250285
38500;Güímar;Islas Canarias;Santa Cruz de Tenerife;28.317712112400844;-16.43603795679551
38508;Güímar;Islas Canarias;Santa Cruz de Tenerife;28.306934436067;-16.376875413793606
38509;Arafo;Islas Canarias;Santa Cruz de Tenerife;28.35029969023816;-16.3737235494081
38510;Candelaria;Islas Canarias;Santa Cruz de Tenerife;28.397072865741478;-16.357560827081162
38520;Candelaria;Islas Canarias;Santa Cruz de Tenerife;28.395022028081517;-16.386749867272286
38530;Candelaria;Islas Canarias;Santa Cruz de Tenerife;28.382837605947945;-16.359750698432844
38540;Candelaria;Islas Canarias;Santa Cruz de Tenerife;28.375071500008325;-16.40925970361612
38550;Arafo;Islas Canarias;Santa Cruz de Tenerife;28.351269709335615;-16.43646010221709
38560;Güímar;Islas Canarias;Santa Cruz de Tenerife;28.282358353661596;-16.402678589115663
38570;Fasnia;Islas Canarias;Santa Cruz de Tenerife;28.22443285004179;-16.428191405874603
38579;Fasnia;Islas Canarias;Santa Cruz de Tenerife;28.25929289628002;-16.48143672733322
38580;Arico;Islas Canarias;Santa Cruz de Tenerife;28.148699039206566;-16.494323202651845
38588;Arico;Islas Canarias;Santa Cruz de Tenerife;28.143828661828422;-16.460224768829168
38589;Arico;Islas Canarias;Santa Cruz de Tenerife;28.206522325287928;-16.525371746482296
38590;Güímar;Islas Canarias;Santa Cruz de Tenerife;28.29044401612536;-16.447702889288152
38591;Güímar;Islas Canarias;Santa Cruz de Tenerife;28.268958861960204;-16.44579686411268
38592;Arico;Islas Canarias;Santa Cruz de Tenerife;28.225023694858173;-16.482525934745514
38593;Arico;Islas Canarias;Santa Cruz de Tenerife;28.161813330748448;-16.536491772617463
38594;Granadilla de Abona;Islas Canarias;Santa Cruz de Tenerife;28.131958808891145;-16.532916864221434
38595;Granadilla de Abona;Islas Canarias;Santa Cruz de Tenerife;28.09531464768519;-16.59065240122899
38600;Granadilla de Abona;Islas Canarias;Santa Cruz de Tenerife;28.119286118245117;-16.5791902306966
38610;Granadilla de Abona;Islas Canarias;Santa Cruz de Tenerife;28.047878878474418;-16.571280246307907
38611;Granadilla de Abona;Islas Canarias;Santa Cruz de Tenerife;28.068258003269847;-16.569007846907
38612;Granadilla de Abona;Islas Canarias;Santa Cruz de Tenerife;28.06494616199329;-16.529152392659263
38613;Vilaflor;Islas Canarias;Santa Cruz de Tenerife;28.17381090688732;-16.63734477488942
38614;Vilaflor;Islas Canarias;Santa Cruz de Tenerife;28.122342540073586;-16.67235787604994
38615;Vilaflor;Islas Canarias;Santa Cruz de Tenerife;28.147557188354703;-16.67464780808841
38616;Granadilla de Abona;Islas Canarias;Santa Cruz de Tenerife;28.15292369685071;-16.58668842549874
38617;Granadilla de Abona;Islas Canarias;Santa Cruz de Tenerife;28.09719052119781;-16.569560414112615
38618;Granadilla de Abona;Islas Canarias;Santa Cruz de Tenerife;28.035359238497442;-16.57012862231262
38619;Granadilla de Abona;Islas Canarias;Santa Cruz de Tenerife;28.08807635960832;-16.501275162571766
38620;San Miguel de Abona;Islas Canarias;Santa Cruz de Tenerife;28.098298226166968;-16.61751773812745
38626;Arona;Islas Canarias;Santa Cruz de Tenerife;28.077260899476382;-16.65350085325432
38627;Arona;Islas Canarias;Santa Cruz de Tenerife;28.06874808862022;-16.68008362639592
38628;San Miguel de Abona;Islas Canarias;Santa Cruz de Tenerife;28.081661397973193;-16.617687204678298
38629;Vilaflor;Islas Canarias;Santa Cruz de Tenerife;28.11040948760359;-16.633069356700798
38630;Arona;Islas Canarias;Santa Cruz de Tenerife;28.011489873036652;-16.645623390829883
38631;Arona;Islas Canarias;Santa Cruz de Tenerife;28.01921531262875;-16.65650642352125
38632;San Miguel de Abona;Islas Canarias;Santa Cruz de Tenerife;28.03172534746174;-16.66560687795191
38639;San Miguel de Abona;Islas Canarias;Santa Cruz de Tenerife;28.043251556941275;-16.613066459250888
38640;Arona;Islas Canarias;Santa Cruz de Tenerife;28.0990237872659;-16.68142424814552
38649;Arona;Islas Canarias;Santa Cruz de Tenerife;28.09893708343032;-16.67706923202655
38650;Arona;Islas Canarias;Santa Cruz de Tenerife;28.05456661465519;-16.713510036371726
38652;Arona;Islas Canarias;Santa Cruz de Tenerife;28.076367480028104;-16.697809866914298
38660;Adeje;Islas Canarias;Santa Cruz de Tenerife;28.084810454393846;-16.717358870218256
38670;Adeje;Islas Canarias;Santa Cruz de Tenerife;28.12651581620608;-16.72521132987451
38677;Adeje;Islas Canarias;Santa Cruz de Tenerife;28.166069511124086;-16.72275510126096
38678;Adeje;Islas Canarias;Santa Cruz de Tenerife;28.134911835053632;-16.773213985755625
38679;Adeje;Islas Canarias;Santa Cruz de Tenerife;28.103223128673438;-16.728422190259124
38680;Guía de Isora;Islas Canarias;Santa Cruz de Tenerife;28.20965815554359;-16.78216608813265
38683;Santiago del Teide;Islas Canarias;Santa Cruz de Tenerife;28.23894914068333;-16.837164631924107
38684;Santiago del Teide;Islas Canarias;Santa Cruz de Tenerife;28.265650791813208;-16.82763649550249
38685;Guía de Isora;Islas Canarias;Santa Cruz de Tenerife;28.17909238184599;-16.768288379644407
38686;Guía de Isora;Islas Canarias;Santa Cruz de Tenerife;28.221477329189312;-16.828409607270057
38687;Guía de Isora;Islas Canarias;Santa Cruz de Tenerife;28.18567366205169;-16.80303824589395
38688;Guía de Isora;Islas Canarias;Santa Cruz de Tenerife;28.22530314766689;-16.736419372951264
38689;Guía de Isora;Islas Canarias;Santa Cruz de Tenerife;28.248789981061787;-16.79339456515127
38690;Santiago del Teide;Islas Canarias;Santa Cruz de Tenerife;28.28245613815953;-16.79173906904397
38700;Santa Cruz de la Palma;Islas Canarias;Santa Cruz de Tenerife;28.707260732638467;-17.80087448578731
38710;Breña Alta;Islas Canarias;Santa Cruz de Tenerife;28.64387760422887;-17.80355761514999
38711;Breña Baja;Islas Canarias;Santa Cruz de Tenerife;28.64110982821586;-17.764318204915828
38712;Breña Alta;Islas Canarias;Santa Cruz de Tenerife;28.627650287935133;-17.8001756888885
38713;Breña Alta;Islas Canarias;Santa Cruz de Tenerife;28.67053883849152;-17.80391835970883
38714;Santa Cruz de la Palma;Islas Canarias;Santa Cruz de Tenerife;28.74881055286249;-17.77618155632306
38715;Puntallana;Islas Canarias;Santa Cruz de Tenerife;28.72633003557575;-17.74899532411656
38720;San Andrés y Sauces;Islas Canarias;Santa Cruz de Tenerife;28.804405448776407;-17.7731125251249
38726;Barlovento;Islas Canarias;Santa Cruz de Tenerife;28.830332646580672;-17.794103018246606
38727;San Andrés y Sauces;Islas Canarias;Santa Cruz de Tenerife;28.793421314297444;-17.82571862457209
38728;Garafía;Islas Canarias;Santa Cruz de Tenerife;28.80820646007696;-17.886694390178185
38729;San Andrés y Sauces;Islas Canarias;Santa Cruz de Tenerife;28.779494439596863;-17.783542241132544
38730;Villa de Mazo;Islas Canarias;Santa Cruz de Tenerife;28.601924271668928;-17.78544805948623
38738;Villa de Mazo;Islas Canarias;Santa Cruz de Tenerife;28.568001526528615;-17.799112562383755
38739;Villa de Mazo;Islas Canarias;Santa Cruz de Tenerife;28.6104433832345;-17.792762005183402
38740;Fuencaliente de la Palma;Islas Canarias;Santa Cruz de Tenerife;28.47418303344491;-17.84039265792863
38749;Fuencaliente de la Palma;Islas Canarias;Santa Cruz de Tenerife;28.514615418814394;-17.847187764605184
38750;El Paso;Islas Canarias;Santa Cruz de Tenerife;28.6531169047009;-17.880839821199597
38758;El Paso;Islas Canarias;Santa Cruz de Tenerife;28.67400628069132;-17.855594968615332
38759;Los Llanos de Aridane;Islas Canarias;Santa Cruz de Tenerife;28.64280571133117;-17.885296772313826
38760;Los Llanos de Aridane;Islas Canarias;Santa Cruz de Tenerife;28.65671343425158;-17.914104116322896
38767;Los Llanos de Aridane;Islas Canarias;Santa Cruz de Tenerife;28.645910270824018;-17.91504296342027
38768;Los Llanos de Aridane;Islas Canarias;Santa Cruz de Tenerife;28.660843084852576;-17.91942238258297
38769;El Paso;Islas Canarias;Santa Cruz de Tenerife;28.60983986489715;-17.898875047024184
38770;Tazacorte;Islas Canarias;Santa Cruz de Tenerife;28.642475511093913;-17.934607244636563
38779;Tazacorte;Islas Canarias;Santa Cruz de Tenerife;28.622584534913994;-17.923417567070832
38780;Tijarafe;Islas Canarias;Santa Cruz de Tenerife;28.710995733208723;-17.945607518078855
38787;Garafía;Islas Canarias;Santa Cruz de Tenerife;28.832391137904754;-17.937798148778782
38788;Garafía;Islas Canarias;Santa Cruz de Tenerife;28.78764973260541;-17.936921710868727
38789;Puntagorda;Islas Canarias;Santa Cruz de Tenerife;28.762113355069353;-17.965306768183464
38800;San Sebastián de la Gomera;Islas Canarias;Santa Cruz de Tenerife;28.080052164717;-17.134470805186876
38801;San Sebastián de la Gomera;Islas Canarias;Santa Cruz de Tenerife;28.12307028006362;-17.155944472080222
38810;Alajeró;Islas Canarias;Santa Cruz de Tenerife;28.03211769961218;-17.19989960837313
38811;San Sebastián de la Gomera;Islas Canarias;Santa Cruz de Tenerife;28.07461372281817;-17.189805625021535
38812;Alajeró;Islas Canarias;Santa Cruz de Tenerife;28.062287852130996;-17.257718878859304
38813;Alajeró;Islas Canarias;Santa Cruz de Tenerife;28.039613190576706;-17.227307994322594
38820;Hermigua;Islas Canarias;Santa Cruz de Tenerife;28.162662632228162;-17.17357452790867
38829;Hermigua;Islas Canarias;Santa Cruz de Tenerife;28.14798142464598;-17.196825762445496
38830;Agulo;Islas Canarias;Santa Cruz de Tenerife;28.188382428386937;-17.1947863081739
38840;Vallehermoso;Islas Canarias;Santa Cruz de Tenerife;28.17289862678671;-17.252285284340587
38849;Vallehermoso;Islas Canarias;Santa Cruz de Tenerife;28.175609134317035;-17.275838620748768
38850;Vallehermoso;Islas Canarias;Santa Cruz de Tenerife;28.20173185049956;-17.292854984846944
38852;Vallehermoso;Islas Canarias;Santa Cruz de Tenerife;28.16385558776816;-17.320213351519026
38860;Vallehermoso;Islas Canarias;Santa Cruz de Tenerife;28.054324606664792;-17.295704674126018
38869;Hermigua;Islas Canarias;Santa Cruz de Tenerife;28.10302590078855;-17.2772652754264
38870;Vallehermoso;Islas Canarias;Santa Cruz de Tenerife;28.084600045395668;-17.321508910479842
38879;Valle Gran Rey;Islas Canarias;Santa Cruz de Tenerife;28.11441433326909;-17.322841372747867
38890;Hermigua;Islas Canarias;Santa Cruz de Tenerife;28.152660616313064;-17.227160442097798
38891;Vallehermoso;Islas Canarias;Santa Cruz de Tenerife;28.193017097588843;-17.249459784368014
38892;Valle Gran Rey;Islas Canarias;Santa Cruz de Tenerife;28.136056723757793;-17.30193343150019
38900;Valverde;Islas Canarias;Santa Cruz de Tenerife;27.80479862188309;-17.914681689086592
38910;Valverde;Islas Canarias;Santa Cruz de Tenerife;27.797980301572387;-17.90401257637075
38911;Frontera;Islas Canarias;Santa Cruz de Tenerife;27.758999813792443;-18.019146403748337
38912;Frontera;Islas Canarias;Santa Cruz de Tenerife;27.739952497167597;-18.11559725894676
38913;Frontera;Islas Canarias;Santa Cruz de Tenerife;27.741830307049476;-18.016976119183457
38914;Frontera;Islas Canarias;Santa Cruz de Tenerife;27.69702337423021;-18.028956442149198
38915;Valverde;Islas Canarias;Santa Cruz de Tenerife;27.75589982690903;-17.955323185564996
38916;Valverde;Islas Canarias;Santa Cruz de Tenerife;27.818401034899154;-17.948532316881288
38917;Frontera;Islas Canarias;Santa Cruz de Tenerife;27.641884131209924;-17.980591985753286
39001;Santander;Cantabria;Cantabria;43.46494092942966;-3.8090791823894437
39002;Santander;Cantabria;Cantabria;43.46075148562164;-3.808580023420106
39003;Santander;Cantabria;Cantabria;43.46439168041462;-3.801505675379147
39004;Santander;Cantabria;Cantabria;43.46360406852702;-3.7933075037762305
